CustomerID,Recency,Frequency,Monetary,Recency_NORM,Frequency_NORM,Monetary_NORM,R_CLUSTER,F_CLUSTER,M_CLUSTER,FinalCluster,Segment
8644,513,1,30.99,0.14093959731543623,0.0,-0.14355062413314845,1,0,0,1,Low-Value
20806,473,1,30.99,0.006711409395973154,0.0,-0.14355062413314845,1,0,0,1,Low-Value
21484,470,1,30.99,-0.003355704697986577,0.0,-0.14355062413314845,1,0,0,1,Low-Value
18137,482,1,30.99,0.03691275167785235,0.0,-0.14355062413314845,1,0,0,1,Low-Value
15793,490,1,30.99,0.06375838926174497,0.0,-0.14355062413314845,1,0,0,1,Low-Value
6115,522,1,30.99,0.17114093959731544,0.0,-0.14355062413314845,1,0,0,1,Low-Value
5890,523,1,30.98,0.174496644295302,0.0,-0.143666204345816,1,0,0,1,Low-Value
9560,511,1,30.98,0.1342281879194631,0.0,-0.143666204345816,1,0,0,1,Low-Value
19411,69,2,30.979999999999997,-1.348993288590604,0.5,-0.14366620434581606,0,0,0,0,Lost Customer
5859,166,2,30.979999999999997,-1.023489932885906,0.5,-0.14366620434581606,0,0,0,0,Lost Customer
3633,531,1,30.97,0.20134228187919462,0.0,-0.14378178455848362,1,0,0,1,Low-Value
6718,325,2,30.97,-0.4899328859060403,0.5,-0.14378178455848362,2,0,0,2,Mid-Value
15893,484,1,30.97,0.0436241610738255,0.0,-0.14378178455848362,1,0,0,1,Low-Value
16537,487,1,30.97,0.053691275167785234,0.0,-0.14378178455848362,1,0,0,1,Low-Value
1712,539,1,30.97,0.22818791946308725,0.0,-0.14378178455848362,1,0,0,1,Low-Value
14287,495,1,30.97,0.08053691275167785,0.0,-0.14378178455848362,1,0,0,1,Low-Value
3038,533,1,30.97,0.2080536912751678,0.0,-0.14378178455848362,1,0,0,1,Low-Value
15723,490,1,30.97,0.06375838926174497,0.0,-0.14378178455848362,1,0,0,1,Low-Value
6265,521,1,30.97,0.16778523489932887,0.0,-0.14378178455848362,1,0,0,1,Low-Value
8246,204,2,30.97,-0.8959731543624161,0.5,-0.14378178455848362,2,0,0,2,Mid-Value
20550,474,1,30.97,0.010067114093959731,0.0,-0.14378178455848362,1,0,0,1,Low-Value
4595,527,1,30.97,0.18791946308724833,0.0,-0.14378178455848362,1,0,0,1,Low-Value
3602,531,1,30.97,0.20134228187919462,0.0,-0.14378178455848362,1,0,0,1,Low-Value
20778,121,2,30.96,-1.174496644295302,0.5,-0.1438973647711512,0,0,0,0,Lost Customer
5402,426,2,30.950000000000003,-0.15100671140939598,0.5,-0.14401294498381875,1,0,0,1,Low-Value
21867,440,2,30.950000000000003,-0.1040268456375839,0.5,-0.14401294498381875,1,0,0,1,Low-Value
8593,69,2,30.950000000000003,-1.348993288590604,0.5,-0.14401294498381875,0,0,0,0,Lost Customer
240,479,2,30.950000000000003,0.026845637583892617,0.5,-0.14401294498381875,1,0,0,1,Low-Value
1807,133,2,30.950000000000003,-1.1342281879194631,0.5,-0.14401294498381875,0,0,0,0,Lost Customer
4136,278,2,30.950000000000003,-0.6476510067114094,0.5,-0.14401294498381875,2,0,0,2,Mid-Value
23231,28,2,30.950000000000003,-1.4865771812080537,0.5,-0.14401294498381875,0,0,0,0,Lost Customer
1865,538,1,30.95,0.22483221476510068,0.0,-0.1440129449838188,1,0,0,1,Low-Value
10273,495,1,30.95,0.08053691275167785,0.0,-0.1440129449838188,1,0,0,1,Low-Value
8695,368,5,30.94,-0.34563758389261745,2.0,-0.14412852519648636,2,3,0,5,High-Value
2431,498,3,30.93,0.09060402684563758,1.0,-0.14424410540915397,1,0,0,1,Low-Value
9958,509,1,30.93,0.12751677852348994,0.0,-0.14424410540915397,1,0,0,1,Low-Value
13964,496,1,30.92,0.08389261744966443,0.0,-0.14435968562182155,1,0,0,1,Low-Value
2054,486,2,30.92,0.050335570469798654,0.5,-0.14435968562182155,1,0,0,1,Low-Value
18195,481,1,30.92,0.03355704697986577,0.0,-0.14435968562182155,1,0,0,1,Low-Value
16181,488,2,30.92,0.05704697986577181,0.5,-0.14435968562182155,1,0,0,1,Low-Value
1742,539,1,30.92,0.22818791946308725,0.0,-0.14435968562182155,1,0,0,1,Low-Value
10511,508,2,30.92,0.12416107382550336,0.5,-0.14435968562182155,1,0,0,1,Low-Value
18458,312,2,30.92,-0.5335570469798657,0.5,-0.14435968562182155,2,0,0,2,Mid-Value
18720,473,2,30.92,0.006711409395973154,0.5,-0.14435968562182155,1,0,0,1,Low-Value
3893,530,1,30.92,0.19798657718120805,0.0,-0.14435968562182155,1,0,0,1,Low-Value
13287,462,2,30.92,-0.030201342281879196,0.5,-0.14435968562182155,1,0,0,1,Low-Value
16088,489,1,30.92,0.06040268456375839,0.0,-0.14435968562182155,1,0,0,1,Low-Value
10829,507,1,30.92,0.12080536912751678,0.0,-0.14435968562182155,1,0,0,1,Low-Value
14667,475,2,30.92,0.013422818791946308,0.5,-0.14435968562182155,1,0,0,1,Low-Value
7554,514,2,30.92,0.14429530201342283,0.5,-0.14435968562182155,1,0,0,1,Low-Value
11232,505,1,30.92,0.11409395973154363,0.0,-0.14435968562182155,1,0,0,1,Low-Value
21938,469,1,30.92,-0.006711409395973154,0.0,-0.14435968562182155,1,0,0,1,Low-Value
20659,473,1,30.92,0.006711409395973154,0.0,-0.14435968562182155,1,0,0,1,Low-Value
2214,537,1,30.92,0.2214765100671141,0.0,-0.14435968562182155,1,0,0,1,Low-Value
20026,476,1,30.92,0.016778523489932886,0.0,-0.14435968562182155,1,0,0,1,Low-Value
21163,471,1,30.92,0.0,0.0,-0.14435968562182155,1,0,0,1,Low-Value
18553,481,1,30.92,0.03355704697986577,0.0,-0.14435968562182155,1,0,0,1,Low-Value
3186,533,1,30.92,0.2080536912751678,0.0,-0.14435968562182155,1,0,0,1,Low-Value
18236,308,2,30.910000000000004,-0.5469798657718121,0.5,-0.1444752658344891,2,0,0,2,Mid-Value
4337,12,2,30.89,-1.5402684563758389,0.5,-0.14470642625982433,0,0,0,0,Lost Customer
6953,74,2,30.89,-1.332214765100671,0.5,-0.14470642625982433,0,0,0,0,Lost Customer
16253,453,2,30.869999999999997,-0.06040268456375839,0.5,-0.14493758668515955,1,0,0,1,Low-Value
5089,526,1,30.86,0.18456375838926176,0.0,-0.14505316689782713,1,0,0,1,Low-Value
9729,510,1,30.86,0.13087248322147652,0.0,-0.14505316689782713,1,0,0,1,Low-Value
11659,461,2,30.86,-0.03355704697986577,0.5,-0.14505316689782713,1,0,0,1,Low-Value
22736,128,2,30.85,-1.151006711409396,0.5,-0.14516874711049468,0,0,0,0,Lost Customer
10520,257,2,30.85,-0.7181208053691275,0.5,-0.14516874711049468,2,0,0,2,Mid-Value
13382,247,2,30.85,-0.7516778523489933,0.5,-0.14516874711049468,2,0,0,2,Mid-Value
7552,101,2,30.85,-1.2416107382550337,0.5,-0.14516874711049468,0,0,0,0,Lost Customer
15235,269,2,30.85,-0.6778523489932886,0.5,-0.14516874711049468,2,0,0,2,Mid-Value
22097,302,3,30.82,-0.5671140939597316,1.0,-0.14551548774849749,2,0,0,2,Mid-Value
7959,516,1,30.8,0.15100671140939598,0.0,-0.14574664817383265,1,0,0,1,Low-Value
11822,115,2,30.79,-1.1946308724832215,0.5,-0.14586222838650026,0,0,0,0,Lost Customer
8346,514,1,30.78,0.14429530201342283,0.0,-0.14597780859916784,1,0,0,1,Low-Value
17402,484,1,30.78,0.0436241610738255,0.0,-0.14597780859916784,1,0,0,1,Low-Value
14434,476,2,30.770000000000003,0.016778523489932886,0.5,-0.1460933888118354,1,0,0,1,Low-Value
16047,489,1,30.77,0.06040268456375839,0.0,-0.14609338881183545,1,0,0,1,Low-Value
19305,478,1,30.76,0.02348993288590604,0.0,-0.146208969024503,1,0,0,1,Low-Value
6473,521,1,30.76,0.16778523489932887,0.0,-0.146208969024503,1,0,0,1,Low-Value
11738,504,1,30.76,0.11073825503355705,0.0,-0.146208969024503,1,0,0,1,Low-Value
4059,529,1,30.76,0.19463087248322147,0.0,-0.146208969024503,1,0,0,1,Low-Value
13371,498,1,30.76,0.09060402684563758,0.0,-0.146208969024503,1,0,0,1,Low-Value
2118,537,1,30.76,0.2214765100671141,0.0,-0.146208969024503,1,0,0,1,Low-Value
15972,486,2,30.759999999999998,0.050335570469798654,0.5,-0.14620896902450306,1,0,0,1,Low-Value
9313,511,1,30.75,0.1342281879194631,0.0,-0.14632454923717061,1,0,0,1,Low-Value
17612,283,2,30.75,-0.6308724832214765,0.5,-0.14632454923717061,2,0,0,2,Mid-Value
4931,371,2,30.75,-0.33557046979865773,0.5,-0.14632454923717061,2,0,0,2,Mid-Value
17730,168,2,30.75,-1.016778523489933,0.5,-0.14632454923717061,0,0,0,0,Lost Customer
15414,473,1,30.75,0.006711409395973154,0.0,-0.14632454923717061,1,0,0,1,Low-Value
5100,526,1,30.75,0.18456375838926176,0.0,-0.14632454923717061,1,0,0,1,Low-Value
13615,472,2,30.740000000000002,0.003355704697986577,0.5,-0.1464401294498382,1,0,0,1,Low-Value
20176,459,2,30.740000000000002,-0.040268456375838924,0.5,-0.1464401294498382,1,0,0,1,Low-Value
4231,529,1,30.73,0.19463087248322147,0.0,-0.1465557096625058,1,0,0,1,Low-Value
5719,522,2,30.73,0.17114093959731544,0.5,-0.1465557096625058,1,0,0,1,Low-Value
1452,540,1,30.73,0.23154362416107382,0.0,-0.1465557096625058,1,0,0,1,Low-Value
7433,517,1,30.73,0.15436241610738255,0.0,-0.1465557096625058,1,0,0,1,Low-Value
10265,508,1,30.73,0.12416107382550336,0.0,-0.1465557096625058,1,0,0,1,Low-Value
14597,493,1,30.73,0.0738255033557047,0.0,-0.1465557096625058,1,0,0,1,Low-Value
6344,521,1,30.73,0.16778523489932887,0.0,-0.1465557096625058,1,0,0,1,Low-Value
16501,453,2,30.73,-0.06040268456375839,0.5,-0.1465557096625058,1,0,0,1,Low-Value
10228,508,1,30.73,0.12416107382550336,0.0,-0.1465557096625058,1,0,0,1,Low-Value
144,545,1,30.72,0.2483221476510067,0.0,-0.14667128987517342,1,0,0,1,Low-Value
19278,478,1,30.72,0.02348993288590604,0.0,-0.14667128987517342,1,0,0,1,Low-Value
23526,462,1,30.72,-0.030201342281879196,0.0,-0.14667128987517342,1,0,0,1,Low-Value
16538,487,1,30.72,0.053691275167785234,0.0,-0.14667128987517342,1,0,0,1,Low-Value
19246,478,1,30.72,0.02348993288590604,0.0,-0.14667128987517342,1,0,0,1,Low-Value
15866,489,1,30.72,0.06040268456375839,0.0,-0.14667128987517342,1,0,0,1,Low-Value
12434,501,1,30.72,0.10067114093959731,0.0,-0.14667128987517342,1,0,0,1,Low-Value
3295,512,2,30.72,0.13758389261744966,0.5,-0.14667128987517342,1,0,0,1,Low-Value
3994,529,1,30.72,0.19463087248322147,0.0,-0.14667128987517342,1,0,0,1,Low-Value
2702,535,1,30.72,0.21476510067114093,0.0,-0.14667128987517342,1,0,0,1,Low-Value
1820,477,1,30.72,0.020134228187919462,0.0,-0.14667128987517342,1,0,0,1,Low-Value
1808,370,2,30.72,-0.3389261744966443,0.5,-0.14667128987517342,2,0,0,2,Mid-Value
12978,457,2,30.72,-0.04697986577181208,0.5,-0.14667128987517342,1,0,0,1,Low-Value
13092,318,2,30.72,-0.5134228187919463,0.5,-0.14667128987517342,2,0,0,2,Mid-Value
14611,493,1,30.72,0.0738255033557047,0.0,-0.14667128987517342,1,0,0,1,Low-Value
2694,535,1,30.72,0.21476510067114093,0.0,-0.14667128987517342,1,0,0,1,Low-Value
22570,466,1,30.72,-0.016778523489932886,0.0,-0.14667128987517342,1,0,0,1,Low-Value
383,544,1,30.72,0.24496644295302014,0.0,-0.14667128987517342,1,0,0,1,Low-Value
8549,514,1,30.72,0.14429530201342283,0.0,-0.14667128987517342,1,0,0,1,Low-Value
19399,478,1,30.72,0.02348993288590604,0.0,-0.14667128987517342,1,0,0,1,Low-Value
21801,468,1,30.72,-0.010067114093959731,0.0,-0.14667128987517342,1,0,0,1,Low-Value
5616,479,2,30.72,0.026845637583892617,0.5,-0.14667128987517342,1,0,0,1,Low-Value
19527,446,2,30.72,-0.08389261744966443,0.5,-0.14667128987517342,1,0,0,1,Low-Value
5127,526,1,30.72,0.18456375838926176,0.0,-0.14667128987517342,1,0,0,1,Low-Value
3811,498,2,30.72,0.09060402684563758,0.5,-0.14667128987517342,1,0,0,1,Low-Value
16443,453,2,30.72,-0.06040268456375839,0.5,-0.14667128987517342,1,0,0,1,Low-Value
15976,489,1,30.72,0.06040268456375839,0.0,-0.14667128987517342,1,0,0,1,Low-Value
5810,523,1,30.72,0.174496644295302,0.0,-0.14667128987517342,1,0,0,1,Low-Value
5584,524,1,30.72,0.17785234899328858,0.0,-0.14667128987517342,1,0,0,1,Low-Value
16505,487,1,30.72,0.053691275167785234,0.0,-0.14667128987517342,1,0,0,1,Low-Value
8774,513,1,30.72,0.14093959731543623,0.0,-0.14667128987517342,1,0,0,1,Low-Value
21127,471,1,30.72,0.0,0.0,-0.14667128987517342,1,0,0,1,Low-Value
11891,503,1,30.72,0.10738255033557047,0.0,-0.14667128987517342,1,0,0,1,Low-Value
15347,465,2,30.72,-0.020134228187919462,0.5,-0.14667128987517342,1,0,0,1,Low-Value
16220,488,1,30.72,0.05704697986577181,0.0,-0.14667128987517342,1,0,0,1,Low-Value
5823,522,1,30.72,0.17114093959731544,0.0,-0.14667128987517342,1,0,0,1,Low-Value
3683,531,1,30.72,0.20134228187919462,0.0,-0.14667128987517342,1,0,0,1,Low-Value
3158,533,1,30.72,0.2080536912751678,0.0,-0.14667128987517342,1,0,0,1,Low-Value
14535,490,1,30.72,0.06375838926174497,0.0,-0.14667128987517342,1,0,0,1,Low-Value
22460,466,1,30.72,-0.016778523489932886,0.0,-0.14667128987517342,1,0,0,1,Low-Value
21061,472,1,30.72,0.003355704697986577,0.0,-0.14667128987517342,1,0,0,1,Low-Value
19290,478,1,30.72,0.02348993288590604,0.0,-0.14667128987517342,1,0,0,1,Low-Value
6971,512,2,30.72,0.13758389261744966,0.5,-0.14667128987517342,1,0,0,1,Low-Value
22566,466,1,30.72,-0.016778523489932886,0.0,-0.14667128987517342,1,0,0,1,Low-Value
17494,484,1,30.72,0.0436241610738255,0.0,-0.14667128987517342,1,0,0,1,Low-Value
4677,322,2,30.72,-0.5,0.5,-0.14667128987517342,2,0,0,2,Mid-Value
14341,482,2,30.72,0.03691275167785235,0.5,-0.14667128987517342,1,0,0,1,Low-Value
10200,509,1,30.72,0.12751677852348994,0.0,-0.14667128987517342,1,0,0,1,Low-Value
2669,535,1,30.72,0.21476510067114093,0.0,-0.14667128987517342,1,0,0,1,Low-Value
2088,504,1,30.72,0.11073825503355705,0.0,-0.14667128987517342,1,0,0,1,Low-Value
1620,539,1,30.72,0.22818791946308725,0.0,-0.14667128987517342,1,0,0,1,Low-Value
22842,301,2,30.72,-0.5704697986577181,0.5,-0.14667128987517342,2,0,0,2,Mid-Value
10229,508,1,30.72,0.12416107382550336,0.0,-0.14667128987517342,1,0,0,1,Low-Value
15222,491,1,30.72,0.06711409395973154,0.0,-0.14667128987517342,1,0,0,1,Low-Value
13366,498,1,30.72,0.09060402684563758,0.0,-0.14667128987517342,1,0,0,1,Low-Value
16180,485,1,30.72,0.04697986577181208,0.0,-0.14667128987517342,1,0,0,1,Low-Value
13273,498,1,30.72,0.09060402684563758,0.0,-0.14667128987517342,1,0,0,1,Low-Value
15052,492,1,30.72,0.07046979865771812,0.0,-0.14667128987517342,1,0,0,1,Low-Value
13344,498,1,30.72,0.09060402684563758,0.0,-0.14667128987517342,1,0,0,1,Low-Value
13984,496,1,30.72,0.08389261744966443,0.0,-0.14667128987517342,1,0,0,1,Low-Value
12788,500,1,30.72,0.09731543624161074,0.0,-0.14667128987517342,1,0,0,1,Low-Value
19881,473,2,30.72,0.006711409395973154,0.5,-0.14667128987517342,1,0,0,1,Low-Value
14917,478,1,30.72,0.02348993288590604,0.0,-0.14667128987517342,1,0,0,1,Low-Value
11060,506,1,30.72,0.1174496644295302,0.0,-0.14667128987517342,1,0,0,1,Low-Value
6386,519,1,30.71,0.1610738255033557,0.0,-0.14678687008784097,1,0,0,1,Low-Value
4083,166,2,30.689999999999998,-1.023489932885906,0.5,-0.1470180305131762,0,0,0,0,Lost Customer
8659,286,2,30.68,-0.6208053691275168,0.5,-0.14713361072584377,2,0,0,2,Mid-Value
2496,535,1,30.67,0.21476510067114093,0.0,-0.14724919093851133,1,0,0,1,Low-Value
21038,466,1,30.67,-0.016778523489932886,0.0,-0.14724919093851133,1,0,0,1,Low-Value
21372,471,1,30.67,0.0,0.0,-0.14724919093851133,1,0,0,1,Low-Value
22785,400,2,30.66,-0.23825503355704697,0.5,-0.14736477115117894,1,0,0,1,Low-Value
13764,465,2,30.6,-0.020134228187919462,0.5,-0.14805825242718448,1,0,0,1,Low-Value
14906,492,1,30.6,0.07046979865771812,0.0,-0.14805825242718448,1,0,0,1,Low-Value
17330,269,3,30.549999999999997,-0.6778523489932886,1.0,-0.14863615349052248,2,0,0,2,Mid-Value
1612,537,2,30.549999999999997,0.2214765100671141,0.5,-0.14863615349052248,1,0,0,1,Low-Value
2142,537,1,30.54,0.2214765100671141,0.0,-0.14875173370319006,1,0,0,1,Low-Value
15747,315,3,30.53,-0.5234899328859061,1.0,-0.1488673139158576,2,0,0,2,Mid-Value
11253,505,1,30.53,0.11409395973154363,0.0,-0.1488673139158576,1,0,0,1,Low-Value
1515,540,1,30.53,0.23154362416107382,0.0,-0.1488673139158576,1,0,0,1,Low-Value
17833,302,2,30.52,-0.5671140939597316,0.5,-0.14898289412852522,2,0,0,2,Mid-Value
6246,521,1,30.52,0.16778523489932887,0.0,-0.14898289412852522,1,0,0,1,Low-Value
17805,442,2,30.51,-0.09731543624161074,0.5,-0.1490984743411928,1,0,0,1,Low-Value
22272,467,1,30.51,-0.013422818791946308,0.0,-0.1490984743411928,1,0,0,1,Low-Value
8627,513,1,30.51,0.14093959731543623,0.0,-0.1490984743411928,1,0,0,1,Low-Value
10761,99,2,30.48,-1.2483221476510067,0.5,-0.14944521497919558,0,0,0,0,Lost Customer
3844,132,2,30.479999999999997,-1.1375838926174497,0.5,-0.14944521497919563,0,0,0,0,Lost Customer
18033,116,2,30.479999999999997,-1.191275167785235,0.5,-0.14944521497919563,0,0,0,0,Lost Customer
7240,173,2,30.479999999999997,-1.0,0.5,-0.14944521497919563,2,0,0,2,Mid-Value
20965,121,2,30.479999999999997,-1.174496644295302,0.5,-0.14944521497919563,0,0,0,0,Lost Customer
17967,478,2,30.47,0.02348993288590604,0.5,-0.1495607951918632,1,0,0,1,Low-Value
11725,289,3,30.47,-0.610738255033557,1.0,-0.1495607951918632,2,0,0,2,Mid-Value
13243,260,2,30.46,-0.7080536912751678,0.5,-0.14967637540453077,2,0,0,2,Mid-Value
17679,218,2,30.450000000000003,-0.8489932885906041,0.5,-0.14979195561719832,2,0,0,2,Mid-Value
4475,520,2,30.450000000000003,0.1644295302013423,0.5,-0.14979195561719832,1,0,0,1,Low-Value
18620,201,3,30.43,-0.9060402684563759,1.0,-0.15002311604253354,2,0,0,2,Mid-Value
17508,109,2,30.39,-1.2147651006711409,0.5,-0.1504854368932039,0,0,0,0,Lost Customer
6083,522,1,30.39,0.17114093959731544,0.0,-0.1504854368932039,1,0,0,1,Low-Value
501,544,1,30.39,0.24496644295302014,0.0,-0.1504854368932039,1,0,0,1,Low-Value
3354,532,1,30.37,0.20469798657718122,0.0,-0.1507165973185391,1,0,0,1,Low-Value
3804,530,1,30.37,0.19798657718120805,0.0,-0.1507165973185391,1,0,0,1,Low-Value
4597,527,1,30.37,0.18791946308724833,0.0,-0.1507165973185391,1,0,0,1,Low-Value
759,201,2,30.36,-0.9060402684563759,0.5,-0.1508321775312067,2,0,0,2,Mid-Value
17650,178,2,30.36,-0.9832214765100671,0.5,-0.1508321775312067,2,0,0,2,Mid-Value
22409,434,2,30.36,-0.12416107382550336,0.5,-0.1508321775312067,1,0,0,1,Low-Value
21902,141,2,30.36,-1.1073825503355705,0.5,-0.1508321775312067,0,0,0,0,Lost Customer
5597,524,1,30.36,0.17785234899328858,0.0,-0.1508321775312067,1,0,0,1,Low-Value
19742,130,3,30.35,-1.1442953020134228,1.0,-0.15094775774387426,0,0,0,0,Lost Customer
18163,482,1,30.35,0.03691275167785235,0.0,-0.15094775774387426,1,0,0,1,Low-Value
11048,506,1,30.35,0.1174496644295302,0.0,-0.15094775774387426,1,0,0,1,Low-Value
6199,522,1,30.35,0.17114093959731544,0.0,-0.15094775774387426,1,0,0,1,Low-Value
20124,471,1,30.35,0.0,0.0,-0.15094775774387426,1,0,0,1,Low-Value
8911,512,2,30.35,0.13758389261744966,0.5,-0.15094775774387426,1,0,0,1,Low-Value
12199,281,3,30.340000000000003,-0.6375838926174496,1.0,-0.15106333795654184,2,0,0,2,Mid-Value
7371,516,2,30.33,0.15100671140939598,0.5,-0.15117891816920948,1,0,0,1,Low-Value
2413,470,2,30.33,-0.003355704697986577,0.5,-0.15117891816920948,1,0,0,1,Low-Value
18419,481,1,30.33,0.03355704697986577,0.0,-0.15117891816920948,1,0,0,1,Low-Value
13983,496,1,30.33,0.08389261744966443,0.0,-0.15117891816920948,1,0,0,1,Low-Value
9442,511,1,30.33,0.1342281879194631,0.0,-0.15117891816920948,1,0,0,1,Low-Value
15837,489,1,30.33,0.06040268456375839,0.0,-0.15117891816920948,1,0,0,1,Low-Value
16316,488,1,30.33,0.05704697986577181,0.0,-0.15117891816920948,1,0,0,1,Low-Value
2494,535,1,30.33,0.21476510067114093,0.0,-0.15117891816920948,1,0,0,1,Low-Value
12877,499,1,30.32,0.09395973154362416,0.0,-0.15129449838187706,1,0,0,1,Low-Value
14320,495,1,30.32,0.08053691275167785,0.0,-0.15129449838187706,1,0,0,1,Low-Value
3254,370,2,30.32,-0.3389261744966443,0.5,-0.15129449838187706,2,0,0,2,Mid-Value
12036,502,1,30.32,0.1040268456375839,0.0,-0.15129449838187706,1,0,0,1,Low-Value
13071,371,2,30.32,-0.33557046979865773,0.5,-0.15129449838187706,2,0,0,2,Mid-Value
13459,376,2,30.32,-0.3187919463087248,0.5,-0.15129449838187706,2,0,0,2,Mid-Value
17787,483,1,30.32,0.040268456375838924,0.0,-0.15129449838187706,1,0,0,1,Low-Value
15216,474,2,30.32,0.010067114093959731,0.5,-0.15129449838187706,1,0,0,1,Low-Value
16817,486,1,30.32,0.050335570469798654,0.0,-0.15129449838187706,1,0,0,1,Low-Value
15938,489,1,30.32,0.06040268456375839,0.0,-0.15129449838187706,1,0,0,1,Low-Value
17904,483,1,30.32,0.040268456375838924,0.0,-0.15129449838187706,1,0,0,1,Low-Value
10167,509,1,30.32,0.12751677852348994,0.0,-0.15129449838187706,1,0,0,1,Low-Value
13097,497,1,30.32,0.087248322147651,0.0,-0.15129449838187706,1,0,0,1,Low-Value
9591,464,2,30.32,-0.02348993288590604,0.5,-0.15129449838187706,1,0,0,1,Low-Value
7878,516,1,30.32,0.15100671140939598,0.0,-0.15129449838187706,1,0,0,1,Low-Value
20860,473,1,30.32,0.006711409395973154,0.0,-0.15129449838187706,1,0,0,1,Low-Value
8541,514,1,30.32,0.14429530201342283,0.0,-0.15129449838187706,1,0,0,1,Low-Value
794,485,2,30.32,0.04697986577181208,0.5,-0.15129449838187706,1,0,0,1,Low-Value
11036,506,1,30.32,0.1174496644295302,0.0,-0.15129449838187706,1,0,0,1,Low-Value
5508,524,1,30.32,0.17785234899328858,0.0,-0.15129449838187706,1,0,0,1,Low-Value
12854,499,1,30.32,0.09395973154362416,0.0,-0.15129449838187706,1,0,0,1,Low-Value
7167,518,1,30.32,0.15771812080536912,0.0,-0.15129449838187706,1,0,0,1,Low-Value
131,545,1,30.32,0.2483221476510067,0.0,-0.15129449838187706,1,0,0,1,Low-Value
21989,466,2,30.32,-0.016778523489932886,0.5,-0.15129449838187706,1,0,0,1,Low-Value
18714,407,2,30.32,-0.21476510067114093,0.5,-0.15129449838187706,1,0,0,1,Low-Value
20052,415,2,30.32,-0.18791946308724833,0.5,-0.15129449838187706,1,0,0,1,Low-Value
10181,509,1,30.32,0.12751677852348994,0.0,-0.15129449838187706,1,0,0,1,Low-Value
6436,521,1,30.32,0.16778523489932887,0.0,-0.15129449838187706,1,0,0,1,Low-Value
22029,468,1,30.32,-0.010067114093959731,0.0,-0.15129449838187706,1,0,0,1,Low-Value
10320,508,1,30.32,0.12416107382550336,0.0,-0.15129449838187706,1,0,0,1,Low-Value
1599,539,1,30.32,0.22818791946308725,0.0,-0.15129449838187706,1,0,0,1,Low-Value
21070,465,2,30.32,-0.020134228187919462,0.5,-0.15129449838187706,1,0,0,1,Low-Value
17184,485,1,30.32,0.04697986577181208,0.0,-0.15129449838187706,1,0,0,1,Low-Value
15546,490,1,30.32,0.06375838926174497,0.0,-0.15129449838187706,1,0,0,1,Low-Value
7766,516,1,30.32,0.15100671140939598,0.0,-0.15129449838187706,1,0,0,1,Low-Value
15585,440,2,30.32,-0.1040268456375839,0.5,-0.15129449838187706,1,0,0,1,Low-Value
9229,339,2,30.32,-0.4429530201342282,0.5,-0.15129449838187706,2,0,0,2,Mid-Value
6228,520,1,30.32,0.1644295302013423,0.0,-0.15129449838187706,1,0,0,1,Low-Value
19063,466,2,30.32,-0.016778523489932886,0.5,-0.15129449838187706,1,0,0,1,Low-Value
9163,512,1,30.32,0.13758389261744966,0.0,-0.15129449838187706,1,0,0,1,Low-Value
14173,495,1,30.32,0.08053691275167785,0.0,-0.15129449838187706,1,0,0,1,Low-Value
15085,492,2,30.32,0.07046979865771812,0.5,-0.15129449838187706,1,0,0,1,Low-Value
4840,453,2,30.32,-0.06040268456375839,0.5,-0.15129449838187706,1,0,0,1,Low-Value
19418,478,1,30.32,0.02348993288590604,0.0,-0.15129449838187706,1,0,0,1,Low-Value
1702,539,1,30.32,0.22818791946308725,0.0,-0.15129449838187706,1,0,0,1,Low-Value
11181,505,1,30.32,0.11409395973154363,0.0,-0.15129449838187706,1,0,0,1,Low-Value
7784,516,1,30.32,0.15100671140939598,0.0,-0.15129449838187706,1,0,0,1,Low-Value
8469,392,2,30.32,-0.2651006711409396,0.5,-0.15129449838187706,1,0,0,1,Low-Value
8490,513,1,30.32,0.14093959731543623,0.0,-0.15129449838187706,1,0,0,1,Low-Value
8354,336,2,30.32,-0.45302013422818793,0.5,-0.15129449838187706,2,0,0,2,Mid-Value
21430,470,1,30.31,-0.003355704697986577,0.0,-0.15141007859454467,1,0,0,1,Low-Value
7577,517,1,30.31,0.15436241610738255,0.0,-0.15141007859454467,1,0,0,1,Low-Value
7925,510,2,30.31,0.13087248322147652,0.5,-0.15141007859454467,1,0,0,1,Low-Value
20745,467,2,30.31,-0.013422818791946308,0.5,-0.15141007859454467,1,0,0,1,Low-Value
10351,508,1,30.31,0.12416107382550336,0.0,-0.15141007859454467,1,0,0,1,Low-Value
4845,139,4,30.260000000000005,-1.1140939597315436,1.5,-0.15198797965788255,0,0,0,0,Lost Customer
4019,98,2,30.26,-1.2516778523489933,0.5,-0.15198797965788258,0,0,0,0,Lost Customer
15685,143,2,30.25,-1.1006711409395973,0.5,-0.1521035598705502,0,0,0,0,Lost Customer
2485,535,1,30.25,0.21476510067114093,0.0,-0.1521035598705502,1,0,0,1,Low-Value
20248,15,2,30.189999999999998,-1.5302013422818792,0.5,-0.15279704114655576,0,0,0,0,Lost Customer
16191,487,1,30.15,0.053691275167785234,0.0,-0.15325936199722612,1,0,0,1,Low-Value
15719,490,1,30.15,0.06375838926174497,0.0,-0.15325936199722612,1,0,0,1,Low-Value
3666,531,1,30.15,0.20134228187919462,0.0,-0.15325936199722612,1,0,0,1,Low-Value
